Date,Location,Incident_Type,Vessel_Type,Casualties,Cargo_Loss,Country,Latitude,Longitude,Description
2022-08-10,Atlantic Ocean,Fire/Explosion,Fishing,1.5,Yes,Norway,-27.973254494207623,-136.7020280871377,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2022-01-07,Baltic Sea,Piracy,Tanker,8.0,No,UK,35.651053005319156,-21.485215229714925,Piracy involving a Tanker vessel in Baltic Sea.
2025-09-20,Indian Ocean,Fire/Explosion,Passenger,3.0,Yes,Germany,-14.379278763781066,-59.30400379834346,Fire/Explosion involving a Passenger vessel in Indian Ocean.
2010-04-27,Pacific Ocean,Piracy,Passenger,24.0,No,India,44.688302317592516,-56.073315226592584,Piracy involving a Passenger vessel in Pacific Ocean.
2021-12-14,South China Sea,Capsizing,Cargo,4.0,Yes,Singapore,-19.199703436001727,62.44336375633233,Capsizing involving a Cargo vessel in South China Sea.
2024-03-06,Atlantic Ocean,Capsizing,Military,7.5,Yes,Germany,-10.158926217396719,-161.75785674110324,Capsizing involving a Military vessel in Atlantic Ocean.
2013-09-12,South China Sea,Piracy,Fishing,2.5,No,Japan,-23.231127688349368,-6.026487670838975,Piracy involving a Fishing vessel in South China Sea.
2024-08-21,Indian Ocean,Capsizing,Military,9.0,Yes,India,-14.427522623309734,-72.44690926395444,Capsizing involving a Military vessel in Indian Ocean.
2017-02-19,Atlantic Ocean,Fire/Explosion,Tanker,6.0,No,India,11.54986977759286,28.427430259795727,Fire/Explosion involving a Tanker vessel in Atlantic Ocean.
2016-07-01,Mediterranean Sea,Capsizing,Passenger,15.0,Yes,India,-1.713511664350932,-90.70406518191956,Capsizing involving a Passenger vessel in Mediterranean Sea.
2018-03-26,Indian Ocean,Fire/Explosion,Cargo,3.0,No,Singapore,9.368661919638555,-12.081837178313009,Fire/Explosion involving a Cargo vessel in Indian Ocean.
2017-03-18,Baltic Sea,Collision,Tanker,10.0,No,India,-9.297728653113367,-47.51740364542735,Collision involving a Tanker vessel in Baltic Sea.
2017-10-27,Mediterranean Sea,Fire/Explosion,Tanker,6.0,Yes,Norway,28.564587827545793,-0.7898812704361546,Fire/Explosion involving a Tanker vessel in Mediterranean Sea.
2013-02-07,Atlantic Ocean,Capsizing,Passenger,18.0,Yes,India,-50.815230882225066,149.5615531972204,Capsizing involving a Passenger vessel in Atlantic Ocean.
2021-09-14,Indian Ocean,Grounding,Tanker,8.0,No,Singapore,-42.357508836472924,59.17587570355278,Grounding involving a Tanker vessel in Indian Ocean.
2021-06-27,Baltic Sea,Collision,Cargo,6.0,No,China,-3.601501820288803,30.42413565722609,Collision involving a Cargo vessel in Baltic Sea.
2023-11-02,Atlantic Ocean,Fire/Explosion,Cargo,4.0,No,Norway,-46.92557215743343,128.5143350869243,Fire/Explosion involving a Cargo vessel in Atlantic Ocean.
2018-06-13,Atlantic Ocean,Collision,Tanker,4.0,No,USA,14.335660983644033,112.99440213908622,Collision involving a Tanker vessel in Atlantic Ocean.
2016-07-28,Pacific Ocean,Collision,Military,10.5,Yes,China,-40.52497922478681,26.44771796482891,Collision involving a Military vessel in Pacific Ocean.
2025-05-23,Indian Ocean,Piracy,Passenger,12.0,No,UK,-20.1895503937397,-142.26182072370256,Piracy involving a Passenger vessel in Indian Ocean.
2017-11-08,Indian Ocean,Collision,Cargo,4.0,Yes,India,-1.9589279072445152,1.2152456918474854,Collision involving a Cargo vessel in Indian Ocean.
2015-04-21,Atlantic Ocean,Piracy,Military,4.5,No,USA,36.61601518200625,46.69245668378045,Piracy involving a Military vessel in Atlantic Ocean.
2013-07-15,South China Sea,Collision,Military,1.5,Yes,Japan,29.62073813304545,66.9617641325722,Collision involving a Military vessel in South China Sea.
2010-10-27,Indian Ocean,Capsizing,Cargo,6.0,No,Japan,16.263577946934348,174.4681152526756,Capsizing involving a Cargo vessel in Indian Ocean.
2016-05-10,Pacific Ocean,Fire/Explosion,Fishing,1.5,No,USA,-3.116204827728424,86.57633203929703,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2025-03-02,Mediterranean Sea,Piracy,Military,7.5,No,India,-43.652624235582266,-161.74132937858747,Piracy involving a Military vessel in Mediterranean Sea.
2012-06-22,Mediterranean Sea,Grounding,Military,6.0,No,UK,-31.78852957698045,-143.63820752749362,Grounding involving a Military vessel in Mediterranean Sea.
2021-05-30,Atlantic Ocean,Collision,Cargo,7.0,No,Germany,35.40161888606782,115.20138594979545,Collision involving a Cargo vessel in Atlantic Ocean.
2014-12-12,Indian Ocean,Fire/Explosion,Fishing,3.0,Yes,Singapore,-38.516392939498076,49.638554442395815,Fire/Explosion involving a Fishing vessel in Indian Ocean.
2023-02-12,South China Sea,Grounding,Tanker,10.0,No,UK,-50.49408435685807,80.00143329711489,Grounding involving a Tanker vessel in South China Sea.
2013-03-29,Indian Ocean,Piracy,Tanker,14.0,No,USA,8.681206926761547,-52.253564077398025,Piracy involving a Tanker vessel in Indian Ocean.
2022-04-14,Mediterranean Sea,Piracy,Tanker,14.0,No,Japan,-54.05676844840106,104.91910678964365,Piracy involving a Tanker vessel in Mediterranean Sea.
2011-02-13,Indian Ocean,Capsizing,Military,9.0,Yes,Norway,53.783528355959945,-120.73728701515833,Capsizing involving a Military vessel in Indian Ocean.
2014-04-25,South China Sea,Collision,Cargo,1.0,No,UK,-25.489095141612765,91.12118870329073,Collision involving a Cargo vessel in South China Sea.
2022-04-05,Mediterranean Sea,Capsizing,Passenger,9.0,No,India,-53.4899423158369,-6.687179180112764,Capsizing involving a Passenger vessel in Mediterranean Sea.
2021-10-23,Mediterranean Sea,Piracy,Cargo,4.0,No,China,47.83090399185548,93.30093148120079,Piracy involving a Cargo vessel in Mediterranean Sea.
2014-11-23,Atlantic Ocean,Collision,Cargo,5.0,No,USA,8.640621537311489,-48.570363017636595,Collision involving a Cargo vessel in Atlantic Ocean.
2016-12-10,Pacific Ocean,Fire/Explosion,Military,9.0,No,Norway,30.80274845168256,93.45950293728197,Fire/Explosion involving a Military vessel in Pacific Ocean.
2015-06-23,Mediterranean Sea,Piracy,Fishing,1.0,No,India,66.16720143989969,4.337736257735685,Piracy involving a Fishing vessel in Mediterranean Sea.
2012-03-23,Atlantic Ocean,Fire/Explosion,Military,9.0,Yes,UK,1.4779935839522693,-106.77622752229172,Fire/Explosion involving a Military vessel in Atlantic Ocean.
2021-01-14,South China Sea,Grounding,Passenger,15.0,Yes,Singapore,24.414101441330658,-5.96990609191775,Grounding involving a Passenger vessel in South China Sea.
2023-10-23,Atlantic Ocean,Fire/Explosion,Fishing,2.5,Yes,USA,20.120394046583854,-86.54838770033945,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2021-06-09,Mediterranean Sea,Fire/Explosion,Tanker,14.0,Yes,Japan,55.416056286635126,-66.95570231055441,Fire/Explosion involving a Tanker vessel in Mediterranean Sea.
2018-02-25,Mediterranean Sea,Collision,Fishing,2.5,No,Japan,-3.907075933445796,13.508703810651554,Collision involving a Fishing vessel in Mediterranean Sea.
2023-03-19,Baltic Sea,Fire/Explosion,Military,4.5,Yes,USA,34.34375385849407,-41.17855694479235,Fire/Explosion involving a Military vessel in Baltic Sea.
2012-11-26,Baltic Sea,Grounding,Cargo,5.0,No,Norway,35.93044326962557,43.363195881526934,Grounding involving a Cargo vessel in Baltic Sea.
2019-04-07,Baltic Sea,Grounding,Cargo,7.0,No,Germany,56.50965097520043,-166.780226074659,Grounding involving a Cargo vessel in Baltic Sea.
2021-03-09,Mediterranean Sea,Fire/Explosion,Cargo,6.0,No,Singapore,51.44300062982278,27.922333041234907,Fire/Explosion involving a Cargo vessel in Mediterranean Sea.
2024-11-18,Pacific Ocean,Piracy,Military,7.5,No,Norway,-46.04344367906035,-139.85082923276556,Piracy involving a Military vessel in Pacific Ocean.
2021-09-10,Mediterranean Sea,Collision,Fishing,2.0,No,India,52.76215960820912,-77.68798900026268,Collision involving a Fishing vessel in Mediterranean Sea.
2020-08-01,Baltic Sea,Fire/Explosion,Military,1.5,No,UK,4.551287271766938,-1.8161433515968497,Fire/Explosion involving a Military vessel in Baltic Sea.
2018-04-24,Mediterranean Sea,Collision,Cargo,5.0,No,Singapore,37.17998582254418,56.99173788253191,Collision involving a Cargo vessel in Mediterranean Sea.
2019-09-20,Mediterranean Sea,Collision,Passenger,6.0,Yes,India,-50.151051709274654,-49.16158655584917,Collision involving a Passenger vessel in Mediterranean Sea.
2015-12-01,Indian Ocean,Fire/Explosion,Fishing,2.0,No,USA,6.079851837210711,7.2497081568351405,Fire/Explosion involving a Fishing vessel in Indian Ocean.
2015-10-27,South China Sea,Fire/Explosion,Fishing,2.5,Yes,UK,49.0949108602769,141.8609293673885,Fire/Explosion involving a Fishing vessel in South China Sea.
2018-10-01,South China Sea,Grounding,Cargo,10.0,Yes,Norway,-9.043628105298367,142.0618785218022,Grounding involving a Cargo vessel in South China Sea.
2024-04-19,Baltic Sea,Capsizing,Passenger,9.0,Yes,Singapore,62.364077719562786,-163.0503868162858,Capsizing involving a Passenger vessel in Baltic Sea.
2025-12-27,South China Sea,Piracy,Fishing,2.0,No,China,5.504680997432843,27.146688377903132,Piracy involving a Fishing vessel in South China Sea.
2013-09-24,Pacific Ocean,Collision,Tanker,2.0,Yes,USA,-49.035566326105524,-1.287499138197262,Collision involving a Tanker vessel in Pacific Ocean.
2025-03-28,Atlantic Ocean,Fire/Explosion,Military,4.5,Yes,China,-36.904580659618986,-172.97611544813392,Fire/Explosion involving a Military vessel in Atlantic Ocean.
2011-01-25,Baltic Sea,Capsizing,Passenger,24.0,No,Japan,36.266071666889246,15.503905896091226,Capsizing involving a Passenger vessel in Baltic Sea.
2017-11-01,Pacific Ocean,Fire/Explosion,Cargo,2.0,No,Norway,-21.430390478133646,-100.74542246485791,Fire/Explosion involving a Cargo vessel in Pacific Ocean.
2023-09-08,South China Sea,Collision,Cargo,2.0,No,UK,-28.772388687166416,-96.76338973709913,Collision involving a Cargo vessel in South China Sea.
2016-02-27,Pacific Ocean,Collision,Fishing,3.5,No,Norway,45.190123730838835,66.10221818183746,Collision involving a Fishing vessel in Pacific Ocean.
2025-11-09,Pacific Ocean,Capsizing,Cargo,3.0,No,China,-43.28879214155055,27.00625672813581,Capsizing involving a Cargo vessel in Pacific Ocean.
2017-11-17,Baltic Sea,Piracy,Military,12.0,No,Japan,61.328212585777536,-59.41573336694772,Piracy involving a Military vessel in Baltic Sea.
2017-03-28,Pacific Ocean,Grounding,Passenger,15.0,No,Germany,-9.35617313788039,43.799085383765316,Grounding involving a Passenger vessel in Pacific Ocean.
2025-02-14,Pacific Ocean,Grounding,Passenger,18.0,Yes,UK,44.86216946364851,123.71773351329841,Grounding involving a Passenger vessel in Pacific Ocean.
2025-08-04,Mediterranean Sea,Piracy,Fishing,2.0,No,Germany,-9.244096642919388,-133.81323108583936,Piracy involving a Fishing vessel in Mediterranean Sea.
2022-08-27,Mediterranean Sea,Fire/Explosion,Cargo,7.0,Yes,Japan,69.97211774874236,-62.85663169484438,Fire/Explosion involving a Cargo vessel in Mediterranean Sea.
2015-06-28,Mediterranean Sea,Collision,Military,10.5,No,Norway,-2.5677161776949973,-129.30606735839424,Collision involving a Military vessel in Mediterranean Sea.
2013-02-09,Mediterranean Sea,Piracy,Fishing,2.0,No,Germany,5.925519004491889,-179.56574128801043,Piracy involving a Fishing vessel in Mediterranean Sea.
2012-02-25,Indian Ocean,Piracy,Tanker,6.0,No,USA,21.433866465124098,-132.329228034358,Piracy involving a Tanker vessel in Indian Ocean.
2013-07-10,Baltic Sea,Fire/Explosion,Fishing,1.0,Yes,Germany,-53.09507039201888,151.69169737983782,Fire/Explosion involving a Fishing vessel in Baltic Sea.
2023-01-18,South China Sea,Capsizing,Passenger,15.0,No,USA,17.06037660789636,32.392197867182375,Capsizing involving a Passenger vessel in South China Sea.
2016-09-28,Indian Ocean,Fire/Explosion,Cargo,2.0,Yes,China,-19.106862134763084,-158.86042109099458,Fire/Explosion involving a Cargo vessel in Indian Ocean.
2011-09-07,Mediterranean Sea,Capsizing,Passenger,12.0,Yes,USA,35.53704294519366,174.25197690140277,Capsizing involving a Passenger vessel in Mediterranean Sea.
2020-04-04,Mediterranean Sea,Collision,Military,1.5,No,India,38.256650953584796,65.95821462367024,Collision involving a Military vessel in Mediterranean Sea.
2013-08-14,Pacific Ocean,Piracy,Military,6.0,Yes,Singapore,38.916500748616215,-175.70012112181422,Piracy involving a Military vessel in Pacific Ocean.
2014-02-22,Baltic Sea,Grounding,Tanker,8.0,No,China,-32.72309129081093,154.3492628185175,Grounding involving a Tanker vessel in Baltic Sea.
2013-04-16,Pacific Ocean,Piracy,Military,3.0,No,China,-51.093460517466426,68.97675733523073,Piracy involving a Military vessel in Pacific Ocean.
2015-12-22,Baltic Sea,Capsizing,Fishing,1.0,No,Japan,1.1986818656330556,-69.74786008296222,Capsizing involving a Fishing vessel in Baltic Sea.
2012-10-10,Pacific Ocean,Capsizing,Cargo,3.0,No,UK,-55.79186429283369,145.43436305893704,Capsizing involving a Cargo vessel in Pacific Ocean.
2015-04-27,Indian Ocean,Fire/Explosion,Military,6.0,No,China,44.45517072279797,160.44032298465947,Fire/Explosion involving a Military vessel in Indian Ocean.
2018-03-13,Atlantic Ocean,Fire/Explosion,Tanker,10.0,Yes,UK,7.278143824800765,-178.87600662768168,Fire/Explosion involving a Tanker vessel in Atlantic Ocean.
2019-02-03,South China Sea,Collision,Passenger,12.0,Yes,India,54.30932937901518,-35.958919443355086,Collision involving a Passenger vessel in South China Sea.
2025-06-30,Pacific Ocean,Capsizing,Cargo,3.0,No,USA,63.21357108940519,-70.0150393366434,Capsizing involving a Cargo vessel in Pacific Ocean.
2018-01-25,Atlantic Ocean,Piracy,Cargo,5.0,No,USA,-17.509131925385013,-170.7018317300678,Piracy involving a Cargo vessel in Atlantic Ocean.
2019-06-21,Indian Ocean,Piracy,Fishing,1.5,No,Norway,-16.083548940293532,-106.36649198309868,Piracy involving a Fishing vessel in Indian Ocean.
2020-04-01,Indian Ocean,Collision,Military,1.5,No,Japan,63.01418222509527,51.80431474006457,Collision involving a Military vessel in Indian Ocean.
2020-03-16,Baltic Sea,Capsizing,Military,9.0,Yes,India,39.79685752826646,-42.78546452340049,Capsizing involving a Military vessel in Baltic Sea.
2022-05-05,Indian Ocean,Piracy,Cargo,3.0,No,USA,42.19811678821195,-64.53763852661312,Piracy involving a Cargo vessel in Indian Ocean.
2010-12-06,Baltic Sea,Collision,Tanker,8.0,Yes,China,-26.63510867070496,-44.77740140335442,Collision involving a Tanker vessel in Baltic Sea.
2013-04-05,Pacific Ocean,Grounding,Passenger,21.0,Yes,China,47.18646924464505,-126.13636817859582,Grounding involving a Passenger vessel in Pacific Ocean.
2019-02-04,Mediterranean Sea,Fire/Explosion,Tanker,6.0,Yes,USA,22.32534144238501,-111.10071559497374,Fire/Explosion involving a Tanker vessel in Mediterranean Sea.
2022-01-10,Indian Ocean,Piracy,Military,9.0,No,Norway,58.8467917816935,-107.83664163002697,Piracy involving a Military vessel in Indian Ocean.
2013-04-19,Baltic Sea,Capsizing,Cargo,6.0,No,India,0.24274043491595876,-48.103260488803556,Capsizing involving a Cargo vessel in Baltic Sea.
2023-01-29,South China Sea,Fire/Explosion,Passenger,9.0,Yes,Singapore,-52.24463618661452,-93.06356294622312,Fire/Explosion involving a Passenger vessel in South China Sea.
2014-10-30,Atlantic Ocean,Capsizing,Cargo,5.0,No,UK,-45.986470678004316,27.769219763605747,Capsizing involving a Cargo vessel in Atlantic Ocean.
2014-08-13,Atlantic Ocean,Fire/Explosion,Fishing,2.0,Yes,UK,55.80832627108444,-50.87139719885525,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2010-08-18,South China Sea,Fire/Explosion,Passenger,18.0,Yes,USA,47.56096411724941,-102.21742561364103,Fire/Explosion involving a Passenger vessel in South China Sea.
2023-10-07,Baltic Sea,Fire/Explosion,Tanker,8.0,No,Norway,60.84029133829749,-1.0039961316985568,Fire/Explosion involving a Tanker vessel in Baltic Sea.
2015-08-20,Mediterranean Sea,Grounding,Fishing,3.0,No,UK,24.666306868155516,137.60794628952902,Grounding involving a Fishing vessel in Mediterranean Sea.
2011-05-21,South China Sea,Fire/Explosion,Passenger,18.0,No,Norway,-16.531605866436678,-85.36080572572644,Fire/Explosion involving a Passenger vessel in South China Sea.
2025-01-24,Atlantic Ocean,Grounding,Military,9.0,No,Singapore,-49.124739669869975,158.2363496921942,Grounding involving a Military vessel in Atlantic Ocean.
2013-03-11,Atlantic Ocean,Grounding,Military,10.5,Yes,UK,43.63161473466212,-71.98970514850022,Grounding involving a Military vessel in Atlantic Ocean.
2013-11-12,Baltic Sea,Grounding,Passenger,15.0,No,Japan,-36.2135415336723,64.62807990597062,Grounding involving a Passenger vessel in Baltic Sea.
2011-09-14,Pacific Ocean,Capsizing,Passenger,6.0,No,Singapore,-4.205798987136994,33.36765797364873,Capsizing involving a Passenger vessel in Pacific Ocean.
2017-07-12,Baltic Sea,Fire/Explosion,Cargo,5.0,Yes,China,5.996348601563113,-177.7396994578504,Fire/Explosion involving a Cargo vessel in Baltic Sea.
2016-01-05,Pacific Ocean,Grounding,Military,10.5,No,Germany,-9.17080236758541,-23.601020409261736,Grounding involving a Military vessel in Pacific Ocean.
2015-08-10,South China Sea,Piracy,Passenger,12.0,Yes,Norway,42.393634258710065,30.43818975581479,Piracy involving a Passenger vessel in South China Sea.
2015-01-28,Atlantic Ocean,Piracy,Fishing,3.0,No,Norway,-23.86470175733868,-67.24621446658023,Piracy involving a Fishing vessel in Atlantic Ocean.
2010-05-15,South China Sea,Fire/Explosion,Tanker,8.0,Yes,China,-49.31037499107641,79.67589399773021,Fire/Explosion involving a Tanker vessel in South China Sea.
2014-02-17,Mediterranean Sea,Collision,Tanker,10.0,Yes,Japan,67.4342693338815,-8.076123463922272,Collision involving a Tanker vessel in Mediterranean Sea.
2015-04-26,South China Sea,Capsizing,Tanker,6.0,No,China,-31.75072972124876,-106.65636896735747,Capsizing involving a Tanker vessel in South China Sea.
2021-04-14,Atlantic Ocean,Collision,Fishing,0.5,No,Norway,13.77238535715766,-21.301530975362567,Collision involving a Fishing vessel in Atlantic Ocean.
2023-01-10,Baltic Sea,Grounding,Cargo,3.0,No,China,6.266419825871722,5.970521011147923,Grounding involving a Cargo vessel in Baltic Sea.
2023-07-31,Mediterranean Sea,Collision,Fishing,3.5,No,Norway,7.721943140575661,69.07962897973181,Collision involving a Fishing vessel in Mediterranean Sea.
2021-09-15,Baltic Sea,Piracy,Cargo,5.0,No,Germany,-40.0701523989033,-148.16942060635733,Piracy involving a Cargo vessel in Baltic Sea.
2016-10-24,Mediterranean Sea,Piracy,Passenger,6.0,No,China,-0.3587257870146985,-58.079787212175916,Piracy involving a Passenger vessel in Mediterranean Sea.
2020-10-19,Baltic Sea,Piracy,Tanker,26.0,No,Germany,32.380248178634204,69.28686446203957,Piracy involving a Tanker vessel in Baltic Sea.
2016-11-27,Indian Ocean,Grounding,Military,4.5,No,Japan,67.94991817585343,149.29380169820496,Grounding involving a Military vessel in Indian Ocean.
2022-04-28,Indian Ocean,Piracy,Passenger,9.0,No,Norway,20.258809920256056,136.60114371371526,Piracy involving a Passenger vessel in Indian Ocean.
2014-06-13,South China Sea,Grounding,Cargo,7.0,No,Japan,45.97980232095948,-35.435008130049795,Grounding involving a Cargo vessel in South China Sea.
2025-09-07,Pacific Ocean,Fire/Explosion,Military,3.0,Yes,China,30.910150288120846,-5.031840798032505,Fire/Explosion involving a Military vessel in Pacific Ocean.
2014-05-06,South China Sea,Capsizing,Military,3.0,No,UK,-34.87721715953125,122.09941661016808,Capsizing involving a Military vessel in South China Sea.
2023-06-04,Indian Ocean,Capsizing,Passenger,24.0,Yes,China,-31.871763535354425,-2.1034838107373446,Capsizing involving a Passenger vessel in Indian Ocean.
2013-12-03,Pacific Ocean,Piracy,Military,1.5,No,Singapore,59.34269706796735,-116.92467949406426,Piracy involving a Military vessel in Pacific Ocean.
2014-09-01,South China Sea,Capsizing,Military,6.0,Yes,USA,53.523813451471526,62.50214554272935,Capsizing involving a Military vessel in South China Sea.
2019-08-21,South China Sea,Capsizing,Cargo,3.0,Yes,China,13.244367959435891,-95.15922629940944,Capsizing involving a Cargo vessel in South China Sea.
2016-11-23,Mediterranean Sea,Capsizing,Military,12.0,Yes,UK,-24.31056713114515,93.49177641894397,Capsizing involving a Military vessel in Mediterranean Sea.
2011-04-19,Atlantic Ocean,Grounding,Passenger,18.0,No,Japan,36.36177567878258,-44.432796972534646,Grounding involving a Passenger vessel in Atlantic Ocean.
2011-01-18,Indian Ocean,Fire/Explosion,Tanker,14.0,Yes,Norway,55.301310553108834,29.505202063118418,Fire/Explosion involving a Tanker vessel in Indian Ocean.
2017-01-25,Baltic Sea,Fire/Explosion,Cargo,1.0,No,Germany,48.01068088167075,-130.55422647885212,Fire/Explosion involving a Cargo vessel in Baltic Sea.
2021-08-18,Indian Ocean,Collision,Cargo,7.0,No,Germany,38.26374645075144,-156.58019250671163,Collision involving a Cargo vessel in Indian Ocean.
2017-09-11,Pacific Ocean,Capsizing,Passenger,18.0,No,Norway,65.22554615343259,124.67254320674522,Capsizing involving a Passenger vessel in Pacific Ocean.
2012-05-25,Mediterranean Sea,Fire/Explosion,Military,6.0,No,India,-43.592995809961195,-168.73359325632242,Fire/Explosion involving a Military vessel in Mediterranean Sea.
2012-02-21,South China Sea,Grounding,Military,3.0,No,China,-31.80755727147818,121.68806625338078,Grounding involving a Military vessel in South China Sea.
2014-10-28,Baltic Sea,Grounding,Cargo,6.0,Yes,USA,-59.6967075871149,-91.03635192341584,Grounding involving a Cargo vessel in Baltic Sea.
2023-12-12,Baltic Sea,Fire/Explosion,Cargo,8.0,No,China,58.871240239342384,-166.6937465248889,Fire/Explosion involving a Cargo vessel in Baltic Sea.
2024-01-29,Pacific Ocean,Grounding,Passenger,24.0,No,USA,42.53599507597359,-27.177835302494003,Grounding involving a Passenger vessel in Pacific Ocean.
2012-03-13,Atlantic Ocean,Piracy,Tanker,6.0,No,Japan,-1.6814131678798816,66.13701667221076,Piracy involving a Tanker vessel in Atlantic Ocean.
2017-06-19,South China Sea,Capsizing,Cargo,7.0,No,Germany,-42.354315571817466,30.22514301747958,Capsizing involving a Cargo vessel in South China Sea.
2013-09-08,South China Sea,Piracy,Passenger,21.0,No,Norway,55.44386964971467,-108.75901963123111,Piracy involving a Passenger vessel in South China Sea.
2015-10-22,Atlantic Ocean,Collision,Cargo,5.0,No,UK,31.816263639577897,-59.01343675708149,Collision involving a Cargo vessel in Atlantic Ocean.
2012-12-09,South China Sea,Grounding,Military,4.5,No,China,68.94036810967256,-158.62955237128392,Grounding involving a Military vessel in South China Sea.
2025-11-22,South China Sea,Collision,Passenger,30.0,Yes,China,-47.52813655184717,-35.88292720507303,Collision involving a Passenger vessel in South China Sea.
2012-07-09,Mediterranean Sea,Collision,Tanker,14.0,No,UK,22.052531967765574,-170.74351080510849,Collision involving a Tanker vessel in Mediterranean Sea.
2020-04-02,Pacific Ocean,Grounding,Cargo,3.0,No,UK,2.605486862304282,-123.5083054560838,Grounding involving a Cargo vessel in Pacific Ocean.
2023-07-27,Indian Ocean,Grounding,Fishing,3.0,No,Singapore,-11.977751215151947,-26.90427473020742,Grounding involving a Fishing vessel in Indian Ocean.
2011-04-15,Pacific Ocean,Collision,Fishing,4.0,No,Norway,-47.46684700611156,61.616457883169716,Collision involving a Fishing vessel in Pacific Ocean.
2021-01-10,Mediterranean Sea,Collision,Tanker,8.0,No,UK,57.07861433009057,91.35511978341754,Collision involving a Tanker vessel in Mediterranean Sea.
2025-08-26,Pacific Ocean,Capsizing,Fishing,4.0,No,UK,-55.47952224853498,45.094745539623545,Capsizing involving a Fishing vessel in Pacific Ocean.
2024-08-22,South China Sea,Collision,Tanker,4.0,Yes,UK,-29.294109811423734,-44.40192889673625,Collision involving a Tanker vessel in South China Sea.
2012-04-12,Atlantic Ocean,Grounding,Passenger,30.0,Yes,Germany,-55.209893053551745,126.09032724185727,Grounding involving a Passenger vessel in Atlantic Ocean.
2020-09-03,Atlantic Ocean,Collision,Cargo,4.0,No,India,43.84024380842446,179.13157729110594,Collision involving a Cargo vessel in Atlantic Ocean.
2010-12-29,Mediterranean Sea,Fire/Explosion,Passenger,21.0,Yes,UK,-36.99420818375642,-56.456667518827686,Fire/Explosion involving a Passenger vessel in Mediterranean Sea.
2021-04-27,Baltic Sea,Collision,Tanker,4.0,Yes,Japan,1.3550059858204548,-142.03155801044323,Collision involving a Tanker vessel in Baltic Sea.
2017-10-22,Indian Ocean,Fire/Explosion,Fishing,2.5,Yes,China,68.68888408138059,-64.8394120781681,Fire/Explosion involving a Fishing vessel in Indian Ocean.
2019-12-14,South China Sea,Collision,Military,3.0,No,Singapore,38.59352161140494,114.06210745764389,Collision involving a Military vessel in South China Sea.
2014-04-20,Pacific Ocean,Collision,Fishing,2.0,Yes,Norway,-2.2136118919249554,31.403030345943733,Collision involving a Fishing vessel in Pacific Ocean.
2023-12-29,Mediterranean Sea,Grounding,Military,7.5,Yes,Norway,35.8651689087539,-135.23252767508183,Grounding involving a Military vessel in Mediterranean Sea.
2013-01-26,Indian Ocean,Grounding,Military,12.0,No,Norway,-15.082259945074355,167.95304517169933,Grounding involving a Military vessel in Indian Ocean.
2019-03-03,Atlantic Ocean,Piracy,Fishing,0.5,No,UK,-16.306585108068028,-139.76402920776843,Piracy involving a Fishing vessel in Atlantic Ocean.
2018-05-06,Pacific Ocean,Collision,Tanker,8.0,No,Japan,49.032627739926696,95.18629073877611,Collision involving a Tanker vessel in Pacific Ocean.
2019-12-19,Baltic Sea,Grounding,Tanker,10.0,No,Norway,54.065210314295896,104.40015432046192,Grounding involving a Tanker vessel in Baltic Sea.
2015-11-11,Indian Ocean,Fire/Explosion,Fishing,2.0,Yes,Germany,53.980921652053354,22.465442833309794,Fire/Explosion involving a Fishing vessel in Indian Ocean.
2020-02-01,Baltic Sea,Grounding,Passenger,15.0,Yes,USA,48.645358394428214,66.7422757414729,Grounding involving a Passenger vessel in Baltic Sea.
2014-10-13,Atlantic Ocean,Piracy,Cargo,4.0,No,USA,53.891504765311396,9.16807654083081,Piracy involving a Cargo vessel in Atlantic Ocean.
2017-12-01,Mediterranean Sea,Collision,Tanker,12.0,No,India,-5.219989449417156,109.31532480055097,Collision involving a Tanker vessel in Mediterranean Sea.
2017-10-03,Mediterranean Sea,Grounding,Tanker,6.0,No,Singapore,1.454953330264182,-177.5506062108843,Grounding involving a Tanker vessel in Mediterranean Sea.
2022-11-25,Atlantic Ocean,Fire/Explosion,Passenger,9.0,Yes,Japan,-28.989971549691674,5.6924557975447385,Fire/Explosion involving a Passenger vessel in Atlantic Ocean.
2015-03-12,Baltic Sea,Collision,Cargo,6.0,No,India,-39.82248209270878,-50.36049647034935,Collision involving a Cargo vessel in Baltic Sea.
2024-04-06,Atlantic Ocean,Collision,Tanker,6.0,Yes,Germany,29.373492589774628,152.5765924305956,Collision involving a Tanker vessel in Atlantic Ocean.
2018-10-22,Mediterranean Sea,Capsizing,Fishing,2.5,Yes,China,-18.00181517713068,63.979452569436404,Capsizing involving a Fishing vessel in Mediterranean Sea.
2021-06-18,Mediterranean Sea,Grounding,Tanker,18.0,No,Norway,35.360605315964946,-14.442425182519514,Grounding involving a Tanker vessel in Mediterranean Sea.
2014-11-01,Pacific Ocean,Collision,Fishing,6.0,Yes,Singapore,-57.33747936584137,37.11205585855657,Collision involving a Fishing vessel in Pacific Ocean.
2011-09-09,Mediterranean Sea,Capsizing,Passenger,9.0,No,Japan,22.056721281953017,29.823148451773562,Capsizing involving a Passenger vessel in Mediterranean Sea.
